Date,Holiday,Business_Day,Precio_Oil,Precio_bolsa,Precio_escasez,Demanda_real,Capacidad_embalse,Irradiacion,Temperatura,Month_sin,Month_cos,Day_sin,Day_cos
2022-12-08,1.0,0.0,0.09853320768200402,0.061346543976319515,0.7045975200234564,0.7422892511537548,0.9693212556333481,0.3414222851334634,0.3317877444996827,0.4999999999999999,1.0,0.9999999999999999,0.47332431427022803
2022-12-09,0.0,1.0,0.09094041277988807,0.04899930119534843,0.7045975200234564,0.8508213080997196,0.9693212556333481,0.37658162706317544,0.35167748003366034,0.4999999999999999,1.0,0.9846606178605992,0.37306543461592556
2022-12-10,0.0,0.0,0.09094041277988807,0.05904594813698602,0.7045975200234564,0.8192514219910203,0.9693212556333481,0.27630378268022815,0.3304709106369888,0.4999999999999999,1.0,0.949479173080781,0.27795062329771125
2022-12-11,0.0,0.0,0.09094041277988807,0.06219630811432393,0.7045975200234564,0.7266872712026802,0.9693212556333481,0.2862956736775527,0.3442960018046885,0.4999999999999999,1.0,0.8958959981434754,0.19187389186646897
2022-12-12,0.0,1.0,0.1280413901586992,0.06209654731589187,0.7045975200234564,0.8370400783267267,0.9693212556333481,0.28442645014549595,0.3421895368508771,0.4999999999999999,1.0,0.8261047945263709,0.11835923182057972
2022-12-13,0.0,1.0,0.16635030021241182,0.06790887093055702,0.7045975200234564,0.8622277223284229,0.9693212556333481,0.24037807196571473,0.31580636864569217,0.4999999999999999,1.0,0.7429628223056706,0.0604163419799284
2022-12-14,0.0,1.0,0.19896461408953736,0.07313123970880306,0.7045975200234564,0.8718824341633906,0.9693212556333481,0.31945652752848075,0.3381268722631002,0.4999999999999999,1.0,0.6498739235928566,0.02041741106259165
2022-12-15,0.0,1.0,0.1787748258141335,0.0792674318210945,0.7045975200234564,0.8724213007851496,0.9693212556333481,0.3393461268751232,0.36382325281538247,0.4999999999999999,1.0,0.550649168838713,5.551115123125783e-17
2022-12-16,0.0,1.0,0.14736844461190923,0.07844040131762478,0.7045975200234564,0.8790666824823248,0.9693212556333481,0.36737758912746155,0.37039684337510953,0.4999999999999999,1.0,0.4493508311612873,0.0
2022-12-17,0.0,0.0,0.14736844461190923,0.07416241188600349,0.7045975200234564,0.8136251724555312,0.9693212556333481,0.35252481674992253,0.32378257586165365,0.4999999999999999,1.0,0.3501260764071432,0.02041741106259165
2022-12-18,0.0,0.0,0.14736844461190923,0.08010118168005523,0.7045975200234564,0.728013173618859,0.9693212556333481,0.3429623970328476,0.3086588839010456,0.4999999999999999,1.0,0.25703717769432943,0.060416341979928345
2022-12-19,0.0,1.0,0.1628991016140613,0.09483273215530605,0.7045975200234564,0.8431618442106954,0.9693212556333481,0.3472752224790907,0.3401727797288135,0.4999999999999999,1.0,0.17389520547362908,0.11835923182057961
2022-12-20,0.0,1.0,0.17842962696142584,0.09630892574918343,0.7045975200234564,0.8566072546410168,0.9693212556333481,0.36603033603423574,0.34304338332805345,0.4999999999999999,1.0,0.10410400185652458,0.19187389186646892
2022-12-21,0.0,1.0,0.2163934698172183,0.10914245935194108,0.7045975200234564,0.8676687550505742,0.9693212556333481,0.4059686797485267,0.3662454347975927,0.4999999999999999,1.0,0.05052082691921883,0.27795062329771136
2022-12-22,0.0,1.0,0.2025884121142416,0.12722607248810194,0.7045975200234564,0.8720251191730459,0.9693212556333481,0.36858252423293336,0.4161963117668747,0.4999999999999999,1.0,0.015339382139400726,0.3730654346159251
2022-12-23,0.0,1.0,0.23830885739179752,0.13492798743592002,0.7045975200234564,0.8536247913701251,0.9693212556333481,0.3552519232918996,0.41317335060538213,0.4999999999999999,1.0,0.0,0.4733243142702276
2022-12-24,0.0,0.0,0.23830885739179752,0.13555027795738508,0.7045975200234564,0.7451636006268776,0.9693212556333481,0.34319075172546887,0.38063188165562306,0.4999999999999999,1.0,0.005130676608104845,0.5746226519476535
2022-12-25,1.0,0.0,0.23830885739179752,0.13934074805938532,0.7045975200234564,0.6497315210420588,0.9693212556333481,0.33344793503434034,0.3841023668429187,0.4999999999999999,1.0,0.03052136146055051,0.6728132818016387
2022-12-26,0.0,1.0,0.23830885739179752,0.14551431537334097,0.7045975200234564,0.7892100098964714,0.9693212556333481,0.38391075908641004,0.3973769204316922,0.4999999999999999,1.0,0.07513255693619891,0.7638762679090525
2022-12-27,0.0,1.0,0.23779119076752364,0.1550743608997892,0.7045975200234564,0.8302729813326184,0.9693212556333481,0.31259582420117726,0.3785996090280684,0.4999999999999999,1.0,0.1371378754506844,0.8440834809192108
2022-12-28,0.0,1.0,0.22795512994195866,0.1724223141493035,0.7045975200234564,0.8578096514604812,0.9693212556333481,0.3532383491419375,0.39972704934673614,0.4999999999999999,1.0,0.21399881197870807,0.9101512281075304
2022-12-29,0.0,1.0,0.2182916685427474,0.17177793405864122,0.7045975200234564,0.8433407359804073,0.9693212556333481,0.3718742139759781,0.40583258882415324,0.4999999999999999,1.0,0.3025686707480362,0.9593746881414906
2022-12-30,0.0,1.0,0.25038831579559906,0.1481272718087532,0.7045975200234564,0.8200863141375001,0.9693212556333481,0.402700862179758,0.41952497540322226,0.4999999999999999,1.0,0.3992213913341355,0.9897386467837903
2022-12-31,0.0,0.0,0.25038831579559906,0.17816709409818976,0.7045975200234564,0.7414507274365574,0.9693212556333481,0.3110390308779798,0.3852407176821446,0.4999999999999999,1.0,0.49999999999999983,1.0
2023-01-01,1.0,0.0,0.25038831579559906,0.1685034864705694,0.41547114327311574,0.6368227056388173,0.9693212556333481,0.2844410120875792,0.36458983632834313,0.75,0.9330127018922194,0.6007786086658639,0.9897386467837903
2023-01-02,0.0,1.0,0.25038831579559906,0.1730998653380704,0.41547114327311574,0.7510302743025389,0.9693212556333481,0.24528869824426322,0.3539503840463743,0.75,0.9330127018922194,0.6974313292519636,0.9593746881414906
2023-01-03,0.0,1.0,0.19292495071503035,0.18149593296935138,0.41547114327311574,0.8052102555142544,0.9693212556333481,0.2257968685218785,0.32899620885675834,0.75,0.9330127018922194,0.7860011880212918,0.9101512281075304
2023-01-04,0.0,1.0,0.12234679398211235,0.19214248829536384,0.41547114327311574,0.8295579267970692,0.9693212556333481,0.2661220779413829,0.32985454542719034,0.75,0.9330127018922194,0.8628621245493154,0.8440834809192109
2023-01-05,0.0,1.0,0.13666951830936291,0.1939251502234217,0.41547114327311574,0.8322991082113944,0.9693212556333481,0.33805894002426584,0.35633824384977125,0.75,0.9330127018922194,0.9248674430638009,0.7638762679090525
2023-01-06,0.0,1.0,0.13839511760853807,0.17967984273302723,0.41547114327311574,0.850488709726781,0.9693212556333481,0.2887206948815568,0.3570926735500973,0.75,0.9330127018922194,0.9694786385394494,0.6728132818016387
2023-01-07,0.0,0.0,0.13839511760853807,0.1699163509015601,0.41547114327311574,0.8080129898663484,0.9693212556333481,0.08944050781374999,0.2951135184906743,0.75,0.9330127018922194,0.994869323391895,0.5746226519476535
2023-01-08,0.0,0.0,0.13839511760853807,0.1335706478152814,0.41547114327311574,0.7171458470359654,0.9693212556333481,0.21584114565134463,0.2919226842614379,0.75,0.9330127018922194,0.9999999999999999,0.47332431427022803
2023-01-09,1.0,0.0,0.15323550856006252,0.14056152087006993,0.41547114327311574,0.7391694942404989,0.9693212556333481,0.25313395049978216,0.30349982872677134,0.75,0.9330127018922194,0.9846606178605992,0.37306543461592556
2023-01-10,0.0,1.0,0.1616911689391598,0.11949563425059981,0.41547114327311574,0.8265567552238393,0.9693212556333481,0.18615188765417826,0.3113273627787538,0.75,0.9330127018922194,0.949479173080781,0.27795062329771125
2023-01-11,0.0,1.0,0.2012080116677739,0.1431701393971756,0.41547114327311574,0.840999089394721,0.9693212556333481,0.23459781254020515,0.3404773559403909,0.75,0.9330127018922194,0.8958959981434754,0.19187389186646897
2023-01-12,0.0,1.0,0.21811906911639367,0.09038221502131133,0.41547114327311574,0.8395770704795276,0.9693212556333481,0.22233289716488405,0.3321023168855554,0.75,0.9330127018922194,0.8261047945263709,0.11835923182057972
2023-01-13,0.0,1.0,0.24348578694411072,0.06732063059745293,0.41547114327311574,0.8737397697586013,0.9693212556333481,0.30222712761413784,0.3723639252341387,0.75,0.9330127018922194,0.7429628223056706,0.0604163419799284
2023-01-14,0.0,0.0,0.24348578694411072,0.06460756671918587,0.41547114327311574,0.8260315721220832,0.9693212556333481,0.35962607081902676,0.3636564440343792,0.75,0.9330127018922194,0.6498739235928566,0.02041741106259165
2023-01-15,0.0,0.0,0.24348578694411072,0.04922169439122749,0.41547114327311574,0.7246078143353174,0.9693212556333481,0.40944701921779003,0.38196866426961956,0.75,0.9330127018922194,0.550649168838713,5.551115123125783e-17
2023-01-16,0.0,1.0,0.24348578694411072,0.04579522103852332,0.41547114327311574,0.8513683937459813,0.9693212556333481,0.37259072755888145,0.3796158981460664,0.75,0.9330127018922194,0.4493508311612873,0.0
2023-01-17,0.0,1.0,0.24900778369434384,0.05051233962492313,0.41547114327311574,0.8678263828062653,0.9693212556333481,0.30406353730835345,0.3835916759030941,0.75,0.9330127018922194,0.3501260764071432,0.02041741106259165
